Classification,TransientID
CV,904211350784159221
SN,904211350614104753
Blazar,904211350594134822
SN,904211070904110171
CV,904211040914106536
Flare?,904201320474124661
AGN/Blazar,904201070714124494
SN,904191230554124193
CV,904191040834124598
CV,904190120874147673
Unknown,904190090864153050
SN,904181230414133280
Var?,904181150744142302
SN,904181150704138196
CV,904181120584134509
HPM,904180210754153893
CV,904180180764143130
SN,904171180514134904
SN,904171120494142108
SN,904170210694122994
SN,904170070784121481
CV,904170070694221487
CV,904161120864151070
CV,904161070894101563
CV,904031350214144684
CV,904031350204105547
SN,904031090794128910
SN,904031010684129833
SN,904030040654103288
AGN,904030010654104833
SN?,904021400654105049
CV,904021180524130924
CV,904011350464101119
CV,904011290354105973
SN,904011010624137363
CV,903311180414149579
CV,903311010474101577
CV,903310150804155525
CV,903310070564102615
CV,903310010474128925
Var,903291320184120513
CV,903291210784144089
SN,903281230584118354
Ast?,903271290504112030
Ast?,903271230514135007
SN,903271090664106175
SN/AGN,903241400544118245
SN,903241320654103495
SN?,903231400344138309
SN,903231350394105050
CV,903221350704102909
SN,903221180694110100
SN,903211430464155479
Ast?,903211320484138096
CV,903210070854113178
AGN,903191290664108004
AGN,903191290634132782
SN,903191260704110940
SN,903191260634131146
Unknown,903190120524118029
SN,903190070824102772
SN,903190040504108847
SN,903181010524119665
SN,903171350654121840
SN,903171350634142473
CV,903171290194110701
SN,903171260614118293
Ast?,903171260444104094
CV,903171150424136883
Blazar,903171090524121613
CV,903161180254156549
CV,903161150564121087
CV,903031490634110911
CV,903031350794146364
SN,903031210714107442
SN,903031150604108029
CV,903021490314120932
SN,903011180834110558
CV,903010040574110292
SN?,902271150754144037
SN,902271120754133203
HPM,902271070524148293
AGN,902261350554118325
SN,902261320644130818
SN,902261320614124752
SN,902261090584103158
SN,902261040254117476
Flare,902251260434115176
SN?,902241460474106479
CV,902241460324109873
CV,902221430424130546
SN,902221290544111664
Unknown,902221290524138779
Ast/Flare,902221260584105557
SN/AGN,902211230174143443
CV,902200180274145987
Flare?,902200090584103636
SN,902191010694143303
CV,902191010254145868
CV,902191010254109338
SN/Var,902190040554110323
SN,902190010534124257
CV,902190010294102478
CV,902190010214113713
SN,902161070544137952
SN,902141180544115201
Blazar,902140010554111683
CV,902131210184107976
SN,902131210054114598
SN,902131150174130910
SN,902131090464114479
CV,902051290844154776
CV,902051150894115932
SN,902051120124117721
CV,902041070054129652
Blazar,902021380144141949
SN,902021120874110753
AGN,902021010594119961
SN,902020090614103289
Ast?,902011120674115182
SN,902011090674108592
Ast?,902011010654115624
Var?,902010150534124859
CV,902010120484163113
CV,902010040474111648
SN,901310040794132056
SN/CV,901310010794134971
SN/CV?,901310010774124798
SN,901301150724101062
AGN,901291210644131318
Ast?,901291180704127993
CV?,901291120214138371
CV,901281290354135798
CV,901281260364122178
CV,901281180164132364
Flare,901280070704113394
Ast?,901280040674142882
SN,901261180494110385
SN,901251090614128796
SN,901201260824142071
SN,901201260504118736
CV/SN,901200210184106233
Blazar,901200120474150650
SN,901190090604127525
SN?,901190070594106274
CV,901181040484106855
Ast?,901181010584127223
CV,901180090484140054
CV,901180090484103653
Flare,901171230144121971
CV,901171210114102448
SN/CV,901171180094109287
CV,901170180504102398
Ast?,901031090204128969
SN,901021230594134393
Blazar?,901021230574116817
CV,901021210684119508
CV,901021181194105911
SN,901021180674115321
CV,812311430294141229
TDE?,812311350344119694
Ast?,812311230154121097
SN,812311010114128410
Var?,812310090184110785
CV,812301150804143862
CV,812301121184105228
SN,812301040664126099
Blazar?,812291070574110368
SN,812290090734109439
Blazar,812221320064119991
SN,812221150644126230
SN?,812221090494130972
SN,812221070524125194
CV,812221070184114632
Flare,812221040514120319
SN,812211210494131417
CV,812211120274147621
SN,812201210154117782
Ast?,812201180164226514
Ast?,812201180144223895
AGN,812201150204103395
SN,812201120124131860
SN,812201090114114629
CV,812201090074110332
Ast?,812071070504113818
CV,812070090294109283
CV/Var,812061490264126628
CV,812061381024155978
CV,812051320064148648
SN,812041350374140122
SN,812041260544128122
CV,812031010254110041
Ast,812021210054119455
Unknown,812021090714122384
Flare,812020070254115621
CV,812020070234135113
CV,812011181124103398
CV,812011090264120935
CV/Flare,812011010514122465
SN,812011010154118536
SN,812010040574130251
SN,811301290404138766
SN,811301230494109766
Var?,811301230164115848
Var?,811301230094125466
SN,811301180524114826
SN?,811231210594118866
CV,811231070034125394
SN,811221230484131895
Ast,811211260424107470
Var/Flare?,811211260054127831
SN?,811210150104115399
CV/SN,811200180234113126
SN?,811200070064133126
CV,811200011164134220
Ast?,811191150044124936
SN,811191120264138954
Ast,811191040074140243
SN,811190010114124197
SN,811190010094117739
SN/AGN?,811181380044115090
CV,811181230214118218
SN,811181210154107320
CV,811171460444111078
Blazar,811071351034109903
CV,811071291074150670
CV,811071180194133574
CV,811071180194106816
SN,811071180184131656
CV,811071120494103889
Var/Ast,811071091234107553
SN,811061090494119448
SN/Ast,811060041254125774
Blazar,811041150144132384
SN,811041150114118891
SN,811031090254112665
CV,811021210044141173
SN,811020090134124727
CV?,811011230174101721
CV/Ast?,811011091224121981
CV,810311380084125884
CV,810311350114142207
Flare,810311321084143179
CV,810311320154134708
CV,810311320134149051
SN,810311320094143660
AGN,810311320084103560
SN/Ast,810311290504123436
Flare,810311290504117895
SN,810311290124131194
Flare?,810311290084135985
CV,810311260034134479
Var,810301350174147763
SN?,810301150534104873
SN,810301040074123661
Unknown,810301011274114466
CV,810301010244104094
AGN,810300151174110520
CV,810300041124157921
Blazar,810300040154130307
Var/Ast,810300010264148134
SN,810300010254139634
SN/AGN,810290120074102963
CV,810290091214126815
SN,810290041224133176
SN,810281380384119044
Var,810281350024129850
CV,810280041154254954
Flare?,810270121254127247
SN,810270090294148659
CV,810270090294145633
CV,810261350124145648
CV,810261350094107353
SN?,810260090174106215
CV,810251400344125487
CV,810251320174127987
CV,810251320174125751
SN,810251290114110356
CV,810251120194119274
Ast?,810251091244106751
Ast,810251071194131669
CV,810251070594102293
CV,810241260064139598
Comet,810241210104130119
CV,810241180044126382
CV,810241070224132530
CV,810101210894113941
SN,810100210174114826
CV,810100150214102987
CV,810091380694101766
Var,810091040254104995
SN,810090180084119813
SN,810090150024205441
Var?,810071290204126157
Comet/Ast?,810071290184121966
Ast?,810071180214117212
Flare?,810071150194119239
O/Ne,810071070174103058
Ast,810061260194125870
Ast/SN,810061260164118653
Ast?,810061230204149981
CV,810021350334149473
SN,810020151234124150
SN,810010070114130714
SN,810010070044133087
Var,810010040074127984
CV,809301291114104865
Blazar?,809301290104145043
Var,809301290084140240
SN,809301260124122345
Comet,809301210064140058
Ast?,809291120204122005
CV,809291090244127420
Ast,809290181124120724
SN,809290121154131085
Blazar/AGN,809281151224118206
SN,809281040874127913
SN/AGN?,809280120254121317
CV,809270120164124439
CV,809270091144116516
CV,809241381024159941
Var?,809241380024102601
CV?,809241350114161843
CV,809241350064130912
HPM/Var?,809241350024154740
SN?,809241320084106648
SN,809241180254136296
SN,809241150224113744
Ast,809241150184119649
Flare?,809241120184135600
Ast,809241120174124977
SN,809231290074123293
SN,809231260054127186
CV,809231231144103023
Ast,809231230144114335
SN,809231230114122872
SN?,809231230114112335
CV/Flare,809231210194242819
Ast,809231210164105500
SN,809231150074107756
CV,809221210074124820
SN,809221180044128009
SN,809221121234105206
SN,809220120114125641
SN,809211091234115311
CV,809211090064126748
SN,809211040084103568
Flare,809210041154120160
CV,809210041114126831
Ast,809200091114101969
SN,809200090064119159
Carb,809091350114140756
CV,809091320124130639
SN/AGN,809091260104139755
Flare,809091260054126896
Blazar?,809071120204122681
SN/Var,809071120174127658
CV?,809071041234117626
SN,809061260704105213
SN/Ast,809061230694126389
SN,809061150174130714
Blazar,809060151174131891
Flare,809060090024127492
Mira,807031290084137489
AGN/SN?,807021120704121372
CV,807021120694107355
Flare,807021041134141065
SN?,807021041134103662
SN,807011071264127984
CV?,807011071164121582
CV,806281121134118848
CV,806251490404114182
CV,806241380064116866
SN,806241210744127594
SN,806231320664126667
CV,806230090754110801
CV/Ast,806230070764126556
SN/AGN,806230040774108246
SN,806141090574116627
SN?,806111400544107515
SN,806111400514116392
CV,806111041214137212
CV,806111011244115704
SN,806100091194116339
Ast?,806081350434104973
SN,806081230644120410
SN,806081230034109966
AGN/Flare?,806081181164128860
CV,806070151094160131
SN/CV?,806070121154106381
CV?,806070040744116355
SN?,806070040714131878
CV,806061120884123727
CV,806061120874122350
SN?,806061011174104707
Flare,805151180844106413
CV,805141230814106789
CV,805141180784119642
SN,805141180774123041
Var,805141010914129612
CV,805121400284123122
CV,805121350784123411
Ast?,805111071184118032
HPM,805110210754143931
CV,805110041154140462
SN?,805110011164152569
SN/CV?,805101260824121558
SN?,805081350524125977
SN,805081350514104248
Ast,805081040614128914
Comet,805081040594121276
Blazar,805071260684103913
SN,805071180814139403
SN,805061210704218830
Ast?,805061210524116689
CV,805061210454106076
Nothing/Lensing,805061180734111910
SN?,805061180644108608
Blazar,805061180634116217
SN?,805051150634115372
CV,805051090884151996
SN,805051090864136790
SN,805051090854150901
CV,805051071164149350
SN,805050090724128903
SN,805050070774131184
Ast,805041010654112553
SN?,805031290744116277
SN?,805031290714115617
SN,805031011154147958
SN?,805021210764105493
CV/Var/Ast,805021070534130125
CV,805020120754126084
SN,805020120724141607
Flare,805011260554129569
CV,805011211144121897
SN?,805011040654139892
AGN?,804300120554112268
SN,804291230674139537
SN,804291210694115482
CV,804281380714144091
SN?,804281380474127539
CV,804281090894104463
CV,804281070864110328
CV,804271320724132848
SN,804271290734130359
CV,804271290604119048
CV,804270150694124657
SN,804261290424127036
Blazar,804261150884159233
Var,804260040884140372
CV,804260010884151576
SN,804251120584108460
CV,804250180744124610
CV,804250040784123523
CV,804241150834132813
CV,804241120844107122
SN?,804241090544102433
Ast,804241070604111578
Ast,804241070594124339
Ast?,804241070594111984
Maser,804240070764110297
SN,804170090854134560
CV,804170010454142868
CV,804161350364129084
SN,804151290594104628
SN,804151230704117806
CV,804151120864114007
SN?,804141230244222915
SN,804140150714109771
SN?,804131090774140598
SN,804121010804117759
SN/AGN,804111260834113263
Var?,804111260764116672
Ast?,804111090514114705
Ast?,804111070534105072
SN,804110010844112923
SN?,804091230794130733
SN,804091230784123459
SN,804091210874153781
SN,804091210794129026
CV,804091150924143927
SN?,804090150594112932
CV,804090010444152026
Ast,804081230504132259
Ast/Flare?,804081210514140362
Blazar,804081180504105222
SN?,804071180674120546
SN?,804071040824102520
Var?,804061350214151976
SN?,804061320384115756
CV,804061290384155040
SN,804061090894125668
SN,804061070664115771
SN?,804050090864153908
CV,804050040884106446
SN,804050010854157215
CV/SN?,804041430564115747
CV,804041151124139364
Ast,804041070494148312
Var,804040180704103415
Blazar?,804040180684110898
SN?,804040150534125424
SN/CV?,804040120704115982
SN,804040090704116510
SN,804040090684106127
SN?,804040090684101444
SN,804031400524129090
CV,804031320744141349
AGN,804031260834142979
CV,804011350404111947
SN,804011290454102379
Var?,804011260664102804
SN,804011260624128971
SN/CV?,804011230604119146
CV,804011150814123270
SN,804011150764118274
CV,803311040864112088
Flare,803311010884148402
AGN/nothing?,803310150544128612
SN,803301040684131730
SN,803301040664110169
SN/TDE,803301010474125709
AGN?,803300120604125069
SN,803291150664117962
SN,803291090704132795
CV,803290010784136859
OH-IR,803241120274139158
CV,803240090664110600
AGN,803141150744110285
Ast?,803130150764104005
SN,803130010724112837
SN,803121230704128898
SN?,803121090504107689
SN,803121010564140860
AGN?,803120180634113903
CV?,803120120304156384
AGN/Var,803120070594104825
AGN?,803111230664115476
Ast,803111230424136723
SN/CV,803111210704115919
AGN?,803111210684104480
SN?,803111180664120135
Ast?,803101320364113857
Ast?,803101320364109106
SN,803101180594123146
SN/AGN,803101180554123953
Lensing/nothing?,803101120664124851
CV,803091430354107829
Ast,803091380384113756
CV,803091380314119072
SN,803081090494138611
Ast?,803081070434144034
AGN,803071070684137505
CV,803071010324106660
Var/nothing?,803070120544111051
CV,803070090494148429
AGN?,803061150674129875
Blazar,803061090764110489
CV,803060010464155774
CV,803051400444124747
CV,803051320384107064
SN/TDE,803051260424104243
Flare,803051260414134706
Flare,803050180744116182
Ast/CV?,803050090834146185
CV?,803050010824108313
CV,803041070894154850
CV,803041040494145217
Very,803040010554109890
SN,803031260404130741
SN,803031210404117636
CV,803031210394160572
SN,803021320594129483
Flare?,803021260734124982
SN,803021230744111099
CV,803021210824148717
Red,803010150794129194
CV?,803010120794144423
SN,803010070794109462
SN,802291290564121097
Ast?,802281350344145539
Flare,802281070264102094
CV,802281040444132343
SN,802280070774129096
SN,802280070584107866
SN,802271180834141617
SN,802271120614120311
SN,802271040684108223
CV,802271010724123230
CV,802270090614112866
SN,802191230754114380
SN,802181320644109490
Ast,802181210714120650
SN/nothing?,802141120684132083
AGN/SN?,802141070524120861
SN,802130070154109278
SN?,802121430604108940
SN?,802121380594136810
Var,802121320214113551
SN?,802121290364108291
Var/Nothing,802111400034142652
CV,802111350134121217
SN,802101120434114983
SN,802101010134121620
CV,802091040494149927
CV,802091040474117552
Blazar?,802081230604137198
SN/TDE,802081180664105060
CV,802081070564124647
SN/AGN?,802080010614122524
CV,802070070324109056
SN?,802070040774129712
Variable,802070040304101822
CV,802070010294165621
SN,802061070704106575
SN,802031260424140087
Var?,802030120664136861
CV,802021180024125831
SN?,802021090764133185
CV,802021070444156851
CV,802021010474127132
CV,802011320554107996
SN/AGN,802011210714108117
Ast?,802011150664123362
SN?,801311320334131286
CV,801311120884124969
HPM,801311040734112057
CV,801301230184144420
CV,801301180474127786
CV,801301180124103586
CV,801301090584117826
Flare,801180120604112518
CV?,801151380054142222
SN/TDE?,801131430334133969
SN/CV?,801111400354131012
SN?,801111400304151997
Unknown,801111180564113016
SN,801111180564103026
SN,801110040804109051
Flare,801101090034102239
SN,801101070494136410
CV,801101070194114719
Flare,801101070114130042
CV,801010071244101248
SN,801010070214125371
SN,801010040484105189
Var?,801010040034114166
Flare,801010010464118424
Ast?,712311120174112716
CV,712311090454147905
SN/TDE,712311090214110314
Ast?,712311090174130905
SN,712301210434137755
SN,712301210424106841
Ast?,712301210174121268
Ast/Var??,712201180514109992
Var/Ast,712201120514106394
Var/Ast,712201090494135384
Ast?,712201070484113116
SN,712190011214120386
SN,712181350024142260
SN,712180180624111439
CV,712180150664128341
Variable,712161260164123286
SN,712161120654120793
SN,712161090654124876
AGN,712160040604111583
CV,712151210224139942
Flare,712151210224130852
Ast/Var?,712151120084108167
SN?,712151070094117416
Ast,712151070094103915
Ast/Var?,712141150134116101
CV?,712141150134110012
Ast,712141120514123588
Ast,712141120484130471
SN/AGN?,712141120114124750
CV,712141090494112537
Ast?,712141090114106889
SN/Var?,712141090114103434
AGN?,712061230544117838
SN,712061210534104289
Ast?,712061180584124611
SN/Ast?,712061040144129509
SN?,712061010134112093
CV,712060090324111121
Var,712060010184115479
Ast?,712060010104114877
SN?,712051090084115914
CV/AGN?,712050040214118394
AGN/Blazar,712050010214119009
SN,712041230204120774
Ast/CV?,712041150114115558
SN,712041090024121895
AGN?,712041070534121941
SN,712041070034104055
SN,712031180464106445
Var,711191290084136060
SN,711170011224126793
CV,711160011174143307
CV,711151400724125465
Ast/SN?,711150120054101863
CV,711150010264146078
Var/Nova,711131290084146626
SN?,711130071184114264
CV,711121350134134677
SN,711121120084111043
Ast?,711121090044117068
Ast?,711121040034122815
CV,711120010484141981
SN,711111040534130485
Ast?,711110071254114583
Blazar?,711091230074132699
SN,711091210034126490
Ast?,711091181184137650
SN,711091151214121650
Var/Ast?,711090070024114928
CV/Ast,711090040044128361
CV,711081290154130838
SN,711071290464126323
SN,711071150164104384
SN?,711070010204109996
SN,711061290384148328
SN?,711051400384124727
Ast?,711031091234108744
SN,711031091214134189
SN,711021260184122155
SN?,711020120104124873
Ast?,711020090034121262
SN/TDE,711020090024109055
Flare,711020070134114830
SN,711020040154124879
SN,711020040154110403
SN/TDE,711020040064121985
SN,711011210104109439
SN,703201120684101938
